index,degree,edge_type,group
1183,18.0,u_both,miRNA
1184,4.0,u_both,miRNA
1185,21.0,u_both,miRNA
1186,14.0,u_both,miRNA
1187,12.0,u_both,miRNA
1188,10.0,u_both,miRNA
1189,10.0,u_both,miRNA
1190,17.0,u_both,miRNA
1191,2.0,u_both,miRNA
1192,2.0,u_both,miRNA
1193,11.0,u_both,miRNA
1194,11.0,u_both,miRNA
1195,16.0,u_both,miRNA
1196,3.0,u_both,miRNA
1197,16.0,u_both,miRNA
1198,6.0,u_both,miRNA
1199,2.0,u_both,miRNA
1200,6.0,u_both,miRNA
1201,10.0,u_both,miRNA
1202,7.0,u_both,miRNA
1203,6.0,u_both,miRNA
1204,10.0,u_both,miRNA
1205,12.0,u_both,miRNA
1206,6.0,u_both,miRNA
1207,5.0,u_both,miRNA
1208,11.0,u_both,miRNA
1209,20.0,u_both,miRNA
1210,5.0,u_both,miRNA
1211,13.0,u_both,miRNA
1212,10.0,u_both,miRNA
1213,12.0,u_both,miRNA
1214,10.0,u_both,miRNA
1215,16.0,u_both,miRNA
1216,16.0,u_both,miRNA
1217,9.0,u_both,miRNA
1218,6.0,u_both,miRNA
1219,8.0,u_both,miRNA
1220,13.0,u_both,miRNA
1221,16.0,u_both,miRNA
1222,17.0,u_both,miRNA
1223,18.0,u_both,miRNA
1224,10.0,u_both,miRNA
1225,16.0,u_both,miRNA
1226,9.0,u_both,miRNA
1227,18.0,u_both,miRNA
1228,13.0,u_both,miRNA
1229,9.0,u_both,miRNA
1230,8.0,u_both,miRNA
1231,10.0,u_both,miRNA
1232,10.0,u_both,miRNA
1233,8.0,u_both,miRNA
1234,4.0,u_both,miRNA
1235,13.0,u_both,miRNA
1236,17.0,u_both,miRNA
1237,15.0,u_both,miRNA
1238,4.0,u_both,miRNA
1239,8.0,u_both,miRNA
1240,15.0,u_both,miRNA
1241,10.0,u_both,miRNA
1242,5.0,u_both,miRNA
1243,16.0,u_both,miRNA
1244,9.0,u_both,miRNA
1245,13.0,u_both,miRNA
1246,16.0,u_both,miRNA
1247,16.0,u_both,miRNA
1248,8.0,u_both,miRNA
1249,7.0,u_both,miRNA
1250,10.0,u_both,miRNA
1251,10.0,u_both,miRNA
1252,17.0,u_both,miRNA
1253,4.0,u_both,miRNA
1254,17.0,u_both,miRNA
1255,18.0,u_both,miRNA
1256,10.0,u_both,miRNA
1257,15.0,u_both,miRNA
1258,10.0,u_both,miRNA
1259,11.0,u_both,miRNA
1260,2.0,u_both,miRNA
1261,2.0,u_both,miRNA
1262,9.0,u_both,miRNA
1263,2.0,u_both,miRNA
1264,9.0,u_both,miRNA
1265,13.0,u_both,miRNA
1266,11.0,u_both,miRNA
1267,18.0,u_both,miRNA
1268,12.0,u_both,miRNA
1269,4.0,u_both,miRNA
1270,7.0,u_both,miRNA
1271,18.0,u_both,miRNA
1272,2.0,u_both,miRNA
1273,12.0,u_both,miRNA
1274,18.0,u_both,miRNA
1275,12.0,u_both,miRNA
1276,20.0,u_both,miRNA
1277,8.0,u_both,miRNA
1278,11.0,u_both,miRNA
1279,16.0,u_both,miRNA
1280,7.0,u_both,miRNA
1281,2.0,u_both,miRNA
1282,12.0,u_both,miRNA
1283,10.0,u_both,miRNA
1284,12.0,u_both,miRNA
1285,14.0,u_both,miRNA
1286,2.0,u_both,miRNA
1287,11.0,u_both,miRNA
1288,1.0,u_both,miRNA
1289,12.0,u_both,miRNA
1290,1.0,u_both,miRNA
1291,2.0,u_both,miRNA
1292,16.0,u_both,miRNA
1293,12.0,u_both,miRNA
1294,15.0,u_both,miRNA
1295,9.0,u_both,miRNA
1296,13.0,u_both,miRNA
1297,5.0,u_both,miRNA
1298,4.0,u_both,miRNA
1299,14.0,u_both,miRNA
1300,16.0,u_both,miRNA
1301,18.0,u_both,miRNA
1302,13.0,u_both,miRNA
1303,10.0,u_both,miRNA
1304,3.0,u_both,miRNA
1305,10.0,u_both,miRNA
1306,5.0,u_both,miRNA
1307,2.0,u_both,miRNA
1308,6.0,u_both,miRNA
1309,16.0,u_both,miRNA
1310,4.0,u_both,miRNA
1311,3.0,u_both,miRNA
1312,20.0,u_both,miRNA
1313,7.0,u_both,miRNA
1314,11.0,u_both,miRNA
1315,0.0,u_both,miRNA
1316,13.0,u_both,miRNA
1317,15.0,u_both,miRNA
1318,13.0,u_both,miRNA
1319,2.0,u_both,miRNA
1320,15.0,u_both,miRNA
1321,16.0,u_both,miRNA
1322,4.0,u_both,miRNA
1323,4.0,u_both,miRNA
1324,5.0,u_both,miRNA
1325,8.0,u_both,miRNA
1326,1.0,u_both,miRNA
1327,18.0,u_both,miRNA
1328,10.0,u_both,miRNA
1329,7.0,u_both,miRNA
1330,4.0,u_both,miRNA
1331,4.0,u_both,miRNA
1332,10.0,u_both,miRNA
1333,17.0,u_both,miRNA
1334,14.0,u_both,miRNA
1335,7.0,u_both,miRNA
1336,9.0,u_both,miRNA
1337,7.0,u_both,miRNA
1338,11.0,u_both,miRNA
1339,14.0,u_both,miRNA
1340,12.0,u_both,miRNA
1341,13.0,u_both,miRNA
1342,8.0,u_both,miRNA
1343,6.0,u_both,miRNA
1344,3.0,u_both,miRNA
1345,14.0,u_both,miRNA
1346,4.0,u_both,miRNA
1347,15.0,u_both,miRNA
1348,14.0,u_both,miRNA
1349,12.0,u_both,miRNA
1350,11.0,u_both,miRNA
1351,11.0,u_both,miRNA
1352,10.0,u_both,miRNA
1353,10.0,u_both,miRNA
1354,15.0,u_both,miRNA
1355,3.0,u_both,miRNA
1356,5.0,u_both,miRNA
1357,5.0,u_both,miRNA
1358,12.0,u_both,miRNA
1359,8.0,u_both,miRNA
1360,13.0,u_both,miRNA
1361,4.0,u_both,miRNA
1362,19.0,u_both,miRNA
1363,11.0,u_both,miRNA
1364,11.0,u_both,miRNA
1365,10.0,u_both,miRNA
1366,9.0,u_both,miRNA
1367,9.0,u_both,miRNA
1368,7.0,u_both,miRNA
1369,6.0,u_both,miRNA
1370,10.0,u_both,miRNA
1371,18.0,u_both,miRNA
1372,9.0,u_both,miRNA
1373,14.0,u_both,miRNA
1374,13.0,u_both,miRNA
1375,12.0,u_both,miRNA
1376,11.0,u_both,miRNA
1377,6.0,u_both,miRNA
1378,11.0,u_both,miRNA
1379,6.0,u_both,miRNA
1380,11.0,u_both,miRNA
1381,5.0,u_both,miRNA
1382,9.0,u_both,miRNA
1383,8.0,u_both,miRNA
1384,8.0,u_both,miRNA
1385,6.0,u_both,miRNA
1386,15.0,u_both,miRNA
1387,12.0,u_both,miRNA
1388,4.0,u_both,miRNA
1389,10.0,u_both,miRNA
1390,15.0,u_both,miRNA
1391,6.0,u_both,miRNA
1392,0.0,u_both,miRNA
1393,10.0,u_both,miRNA
1394,3.0,u_both,miRNA
1395,11.0,u_both,miRNA
1396,4.0,u_both,miRNA
1397,5.0,u_both,miRNA
1398,12.0,u_both,miRNA
1399,9.0,u_both,miRNA
1400,18.0,u_both,miRNA
1401,11.0,u_both,miRNA
1402,9.0,u_both,miRNA
1403,13.0,u_both,miRNA
1404,16.0,u_both,miRNA
1405,13.0,u_both,miRNA
1406,5.0,u_both,miRNA
1407,24.0,u_both,miRNA
1408,16.0,u_both,miRNA
1409,9.0,u_both,miRNA
1410,8.0,u_both,miRNA
1411,18.0,u_both,miRNA
1412,13.0,u_both,miRNA
1413,9.0,u_both,miRNA
1414,5.0,u_both,miRNA
1415,6.0,u_both,miRNA
1416,10.0,u_both,miRNA
1417,8.0,u_both,miRNA
1418,17.0,u_both,miRNA
1419,6.0,u_both,miRNA
1420,21.0,u_both,miRNA
1421,8.0,u_both,miRNA
1422,7.0,u_both,miRNA
1423,4.0,u_both,miRNA
1424,12.0,u_both,miRNA
1425,8.0,u_both,miRNA
1426,8.0,u_both,miRNA
1427,9.0,u_both,miRNA
1428,6.0,u_both,miRNA
1429,6.0,u_both,miRNA
1430,10.0,u_both,miRNA
1431,9.0,u_both,miRNA
1432,12.0,u_both,miRNA
1433,16.0,u_both,miRNA
1434,5.0,u_both,miRNA
1435,12.0,u_both,miRNA
1436,13.0,u_both,miRNA
1437,16.0,u_both,miRNA
1438,3.0,u_both,miRNA
1439,9.0,u_both,miRNA
1440,14.0,u_both,miRNA
1441,10.0,u_both,miRNA
1442,13.0,u_both,miRNA
1443,8.0,u_both,miRNA
1444,11.0,u_both,miRNA
1445,9.0,u_both,miRNA
1446,15.0,u_both,miRNA
1447,4.0,u_both,miRNA
1448,4.0,u_both,miRNA
1449,8.0,u_both,miRNA
1450,9.0,u_both,miRNA
1451,20.0,u_both,miRNA
1452,13.0,u_both,miRNA
1453,6.0,u_both,miRNA
1454,9.0,u_both,miRNA
1455,13.0,u_both,miRNA
1456,7.0,u_both,miRNA
1457,11.0,u_both,miRNA
1458,12.0,u_both,miRNA
1459,17.0,u_both,miRNA
1460,14.0,u_both,miRNA
1461,18.0,u_both,miRNA
1462,13.0,u_both,miRNA
1463,8.0,u_both,miRNA
1464,13.0,u_both,miRNA
1465,14.0,u_both,miRNA
1466,10.0,u_both,miRNA
1467,10.0,u_both,miRNA
1468,10.0,u_both,miRNA
1469,12.0,u_both,miRNA
1470,11.0,u_both,miRNA
1471,2.0,u_both,miRNA
1472,12.0,u_both,miRNA
1473,10.0,u_both,miRNA
1474,8.0,u_both,miRNA
1475,6.0,u_both,miRNA
1476,12.0,u_both,miRNA
1477,11.0,u_both,miRNA
1478,6.0,u_both,miRNA
1479,12.0,u_both,miRNA
1480,22.0,u_both,miRNA
1481,4.0,u_both,miRNA
1482,13.0,u_both,miRNA
1483,9.0,u_both,miRNA
1484,10.0,u_both,miRNA
1485,16.0,u_both,miRNA
1486,6.0,u_both,miRNA
1487,15.0,u_both,miRNA
1488,12.0,u_both,miRNA
1489,9.0,u_both,miRNA
1490,11.0,u_both,miRNA
1491,15.0,u_both,miRNA
1492,11.0,u_both,miRNA
1493,11.0,u_both,miRNA
1494,0.0,u_both,miRNA
1495,16.0,u_both,miRNA
1496,4.0,u_both,miRNA
1497,5.0,u_both,miRNA
1498,6.0,u_both,miRNA
1499,18.0,u_both,miRNA
1500,6.0,u_both,miRNA
1501,12.0,u_both,miRNA
1502,10.0,u_both,miRNA
1503,9.0,u_both,miRNA
1504,8.0,u_both,miRNA
1505,8.0,u_both,miRNA
1506,13.0,u_both,miRNA
1507,6.0,u_both,miRNA
1508,15.0,u_both,miRNA
1509,7.0,u_both,miRNA
1510,6.0,u_both,miRNA
1511,8.0,u_both,miRNA
1512,8.0,u_both,miRNA
1513,9.0,u_both,miRNA
1514,9.0,u_both,miRNA
1515,8.0,u_both,miRNA
1516,8.0,u_both,miRNA
1517,5.0,u_both,miRNA
1518,14.0,u_both,miRNA
1519,14.0,u_both,miRNA
1520,17.0,u_both,miRNA
1521,9.0,u_both,miRNA
1522,4.0,u_both,miRNA
1523,4.0,u_both,miRNA
1524,11.0,u_both,miRNA
1525,8.0,u_both,miRNA
1526,18.0,u_both,miRNA
1527,3.0,u_both,miRNA
1528,11.0,u_both,miRNA
1529,1.0,u_both,miRNA
1530,12.0,u_both,miRNA
1531,10.0,u_both,miRNA
1532,8.0,u_both,miRNA
1533,7.0,u_both,miRNA
1534,12.0,u_both,miRNA
1535,17.0,u_both,miRNA
1536,6.0,u_both,miRNA
1537,16.0,u_both,miRNA
1538,4.0,u_both,miRNA
1539,4.0,u_both,miRNA
1540,4.0,u_both,miRNA
1541,13.0,u_both,miRNA
1542,18.0,u_both,miRNA
1543,10.0,u_both,miRNA
1544,11.0,u_both,miRNA
1545,10.0,u_both,miRNA
1546,7.0,u_both,miRNA
1547,6.0,u_both,miRNA
1548,10.0,u_both,miRNA
1549,13.0,u_both,miRNA
1550,14.0,u_both,miRNA
1551,20.0,u_both,miRNA
1552,10.0,u_both,miRNA
1553,14.0,u_both,miRNA
1554,7.0,u_both,miRNA
1555,7.0,u_both,miRNA
1556,4.0,u_both,miRNA
1557,12.0,u_both,miRNA
1558,6.0,u_both,miRNA
1559,7.0,u_both,miRNA
1560,11.0,u_both,miRNA
1561,17.0,u_both,miRNA
1562,13.0,u_both,miRNA
1563,14.0,u_both,miRNA
1564,7.0,u_both,miRNA
1565,7.0,u_both,miRNA
1566,8.0,u_both,miRNA
1567,18.0,u_both,miRNA
1568,4.0,u_both,miRNA
1569,6.0,u_both,miRNA
1570,10.0,u_both,miRNA
1571,2.0,u_both,miRNA
1572,10.0,u_both,miRNA
1573,8.0,u_both,miRNA
1574,7.0,u_both,miRNA
1575,7.0,u_both,miRNA
1576,7.0,u_both,miRNA
1577,15.0,u_both,miRNA
1578,14.0,u_both,miRNA
1579,11.0,u_both,miRNA
1580,10.0,u_both,miRNA
1581,11.0,u_both,miRNA
1582,7.0,u_both,miRNA
1583,13.0,u_both,miRNA
1584,9.0,u_both,miRNA
1585,14.0,u_both,miRNA
1586,14.0,u_both,miRNA
1587,9.0,u_both,miRNA
1588,16.0,u_both,miRNA
1589,9.0,u_both,miRNA
1590,7.0,u_both,miRNA
1591,11.0,u_both,miRNA
1592,14.0,u_both,miRNA
1593,9.0,u_both,miRNA
1594,15.0,u_both,miRNA
1595,11.0,u_both,miRNA
1596,15.0,u_both,miRNA
1597,4.0,u_both,miRNA
1598,6.0,u_both,miRNA
1599,9.0,u_both,miRNA
1600,8.0,u_both,miRNA
1601,4.0,u_both,miRNA
1602,12.0,u_both,miRNA
1603,8.0,u_both,miRNA
1604,8.0,u_both,miRNA
1605,14.0,u_both,miRNA
1606,17.0,u_both,miRNA
1607,16.0,u_both,miRNA
1608,17.0,u_both,miRNA
1609,10.0,u_both,miRNA
1610,3.0,u_both,miRNA
1611,14.0,u_both,miRNA
1612,15.0,u_both,miRNA
1613,14.0,u_both,miRNA
1614,6.0,u_both,miRNA
1615,16.0,u_both,miRNA
1616,5.0,u_both,miRNA
1617,9.0,u_both,miRNA
1618,7.0,u_both,miRNA
1619,11.0,u_both,miRNA
1620,8.0,u_both,miRNA
1621,7.0,u_both,miRNA
1622,13.0,u_both,miRNA
1623,10.0,u_both,miRNA
1624,8.0,u_both,miRNA
1625,13.0,u_both,miRNA
1626,8.0,u_both,miRNA
1627,13.0,u_both,miRNA
1628,17.0,u_both,miRNA
1629,17.0,u_both,miRNA
1630,10.0,u_both,miRNA
1631,7.0,u_both,miRNA
1632,11.0,u_both,miRNA
1633,4.0,u_both,miRNA
1634,8.0,u_both,miRNA
1635,10.0,u_both,miRNA
1636,10.0,u_both,miRNA
1637,13.0,u_both,miRNA
1638,19.0,u_both,miRNA
1639,12.0,u_both,miRNA
1640,14.0,u_both,miRNA
1641,18.0,u_both,miRNA
1642,10.0,u_both,miRNA
1643,14.0,u_both,miRNA
1644,13.0,u_both,miRNA
1645,14.0,u_both,miRNA
1646,10.0,u_both,miRNA
1647,12.0,u_both,miRNA
1648,12.0,u_both,miRNA
1649,10.0,u_both,miRNA
1650,14.0,u_both,miRNA
1651,10.0,u_both,miRNA
1652,18.0,u_both,miRNA
1653,6.0,u_both,miRNA
1654,12.0,u_both,miRNA
1655,12.0,u_both,miRNA
1656,9.0,u_both,miRNA
1657,9.0,u_both,miRNA
1658,11.0,u_both,miRNA
1659,7.0,u_both,miRNA
1660,12.0,u_both,miRNA
1661,10.0,u_both,miRNA
1662,12.0,u_both,miRNA
1663,13.0,u_both,miRNA
1664,1.0,u_both,miRNA
1665,12.0,u_both,miRNA
1666,9.0,u_both,miRNA
1667,17.0,u_both,miRNA
1668,15.0,u_both,miRNA
1669,12.0,u_both,miRNA
1670,8.0,u_both,miRNA
1671,8.0,u_both,miRNA
1672,10.0,u_both,miRNA
1673,15.0,u_both,miRNA
1674,8.0,u_both,miRNA
1675,6.0,u_both,miRNA
1676,3.0,u_both,miRNA
1677,4.0,u_both,miRNA
1678,13.0,u_both,miRNA
1679,11.0,u_both,miRNA
1680,12.0,u_both,miRNA
1681,12.0,u_both,miRNA
1682,18.0,u_both,miRNA
1683,16.0,u_both,miRNA
1684,6.0,u_both,miRNA
1685,6.0,u_both,miRNA
1686,18.0,u_both,miRNA
1687,6.0,u_both,miRNA
1688,14.0,u_both,miRNA
1689,14.0,u_both,miRNA
1690,13.0,u_both,miRNA
1691,0.0,u_both,miRNA
1692,14.0,u_both,miRNA
1693,18.0,u_both,miRNA
1694,12.0,u_both,miRNA
1695,6.0,u_both,miRNA
1696,17.0,u_both,miRNA
1697,4.0,u_both,miRNA
1698,4.0,u_both,miRNA
1699,9.0,u_both,miRNA
1700,3.0,u_both,miRNA
1701,12.0,u_both,miRNA
1702,6.0,u_both,miRNA
1703,18.0,u_both,miRNA
1704,11.0,u_both,miRNA
1705,11.0,u_both,miRNA
1706,18.0,u_both,miRNA
1707,13.0,u_both,miRNA
1708,10.0,u_both,miRNA
1709,2.0,u_both,miRNA
1710,15.0,u_both,miRNA
1711,18.0,u_both,miRNA
1712,16.0,u_both,miRNA
1713,12.0,u_both,miRNA
1714,12.0,u_both,miRNA
1715,10.0,u_both,miRNA
1716,13.0,u_both,miRNA
1717,10.0,u_both,miRNA
1718,11.0,u_both,miRNA
1719,15.0,u_both,miRNA
1720,8.0,u_both,miRNA
1721,9.0,u_both,miRNA
1722,6.0,u_both,miRNA
1723,12.0,u_both,miRNA
1724,13.0,u_both,miRNA
1725,21.0,u_both,miRNA
1726,14.0,u_both,miRNA
1727,18.0,u_both,miRNA
1728,8.0,u_both,miRNA
1729,12.0,u_both,miRNA
1730,11.0,u_both,miRNA
1731,4.0,u_both,miRNA
1732,2.0,u_both,miRNA
1733,13.0,u_both,miRNA
1734,9.0,u_both,miRNA
1735,10.0,u_both,miRNA
1736,15.0,u_both,miRNA
1737,11.0,u_both,miRNA
1738,8.0,u_both,miRNA
1739,12.0,u_both,miRNA
1740,15.0,u_both,miRNA
1741,17.0,u_both,miRNA
1742,11.0,u_both,miRNA
1743,9.0,u_both,miRNA
1744,13.0,u_both,miRNA
1745,10.0,u_both,miRNA
1746,6.0,u_both,miRNA
1747,13.0,u_both,miRNA
1748,13.0,u_both,miRNA
1749,2.0,u_both,miRNA
1750,6.0,u_both,miRNA
1751,18.0,u_both,miRNA
1752,8.0,u_both,miRNA
1753,7.0,u_both,miRNA
1754,15.0,u_both,miRNA
1755,10.0,u_both,miRNA
1756,15.0,u_both,miRNA
1757,11.0,u_both,miRNA
1758,14.0,u_both,miRNA
1759,11.0,u_both,miRNA
1760,13.0,u_both,miRNA
1761,10.0,u_both,miRNA
1762,17.0,u_both,miRNA
1763,12.0,u_both,miRNA
1764,4.0,u_both,miRNA
1765,13.0,u_both,miRNA
1766,12.0,u_both,miRNA
1767,6.0,u_both,miRNA
1768,13.0,u_both,miRNA
1769,11.0,u_both,miRNA
1770,10.0,u_both,miRNA
1771,6.0,u_both,miRNA
1772,7.0,u_both,miRNA
1773,12.0,u_both,miRNA
1774,19.0,u_both,miRNA
1775,8.0,u_both,miRNA
1776,11.0,u_both,miRNA
1777,15.0,u_both,miRNA
1778,8.0,u_both,miRNA
1779,6.0,u_both,miRNA
1780,12.0,u_both,miRNA
1781,8.0,u_both,miRNA
1782,10.0,u_both,miRNA
1783,7.0,u_both,miRNA
1784,11.0,u_both,miRNA
1785,13.0,u_both,miRNA
1786,12.0,u_both,miRNA
1787,14.0,u_both,miRNA
1788,12.0,u_both,miRNA
1789,9.0,u_both,miRNA
1790,4.0,u_both,miRNA
1791,5.0,u_both,miRNA
1792,4.0,u_both,miRNA
1793,2.0,u_both,miRNA
1794,2.0,u_both,miRNA
1795,2.0,u_both,miRNA
1796,10.0,u_both,miRNA
1797,8.0,u_both,miRNA
1798,8.0,u_both,miRNA
1799,12.0,u_both,miRNA
1800,7.0,u_both,miRNA
1801,16.0,u_both,miRNA
1802,20.0,u_both,miRNA
1803,13.0,u_both,miRNA
1804,14.0,u_both,miRNA
1805,12.0,u_both,miRNA
1806,16.0,u_both,miRNA
1807,10.0,u_both,miRNA
1808,11.0,u_both,miRNA
1809,8.0,u_both,miRNA
1810,6.0,u_both,miRNA
1811,9.0,u_both,miRNA
1812,12.0,u_both,miRNA
1813,4.0,u_both,miRNA
1814,5.0,u_both,miRNA
1815,2.0,u_both,miRNA
1816,22.0,u_both,miRNA
1817,2.0,u_both,miRNA
1818,8.0,u_both,miRNA
1819,6.0,u_both,miRNA
1820,12.0,u_both,miRNA
1821,5.0,u_both,miRNA
1822,11.0,u_both,miRNA
1823,9.0,u_both,miRNA
1824,3.0,u_both,miRNA
1825,6.0,u_both,miRNA
1826,11.0,u_both,miRNA
1827,11.0,u_both,miRNA
1828,10.0,u_both,miRNA
1829,14.0,u_both,miRNA
1830,10.0,u_both,miRNA
1831,6.0,u_both,miRNA
1832,6.0,u_both,miRNA
1833,7.0,u_both,miRNA
1834,16.0,u_both,miRNA
1835,13.0,u_both,miRNA
1836,6.0,u_both,miRNA
1837,5.0,u_both,miRNA
1838,5.0,u_both,miRNA
1839,14.0,u_both,miRNA
1840,14.0,u_both,miRNA
1841,8.0,u_both,miRNA
1842,8.0,u_both,miRNA
1843,6.0,u_both,miRNA
1844,15.0,u_both,miRNA
1845,10.0,u_both,miRNA
1846,6.0,u_both,miRNA
1847,3.0,u_both,miRNA
1848,14.0,u_both,miRNA
1849,16.0,u_both,miRNA
1850,12.0,u_both,miRNA
1851,11.0,u_both,miRNA
1852,15.0,u_both,miRNA
1853,10.0,u_both,miRNA
1854,13.0,u_both,miRNA
1855,7.0,u_both,miRNA
1856,4.0,u_both,miRNA
1857,16.0,u_both,miRNA
1858,13.0,u_both,miRNA
1859,0.0,u_both,miRNA
1860,16.0,u_both,miRNA
1861,7.0,u_both,miRNA
1862,9.0,u_both,miRNA
1863,5.0,u_both,miRNA
1864,2.0,u_both,miRNA
1865,8.0,u_both,miRNA
1866,13.0,u_both,miRNA
1867,9.0,u_both,miRNA
1868,11.0,u_both,miRNA
1869,9.0,u_both,miRNA
1870,8.0,u_both,miRNA
1871,14.0,u_both,miRNA
1872,16.0,u_both,miRNA
1873,6.0,u_both,miRNA
1874,8.0,u_both,miRNA
1875,14.0,u_both,miRNA
1876,11.0,u_both,miRNA
1877,7.0,u_both,miRNA
1878,11.0,u_both,miRNA
1879,14.0,u_both,miRNA
1880,9.0,u_both,miRNA
1881,13.0,u_both,miRNA
1882,11.0,u_both,miRNA
1883,7.0,u_both,miRNA
1884,16.0,u_both,miRNA
1885,7.0,u_both,miRNA
1886,6.0,u_both,miRNA
1887,9.0,u_both,miRNA
1888,7.0,u_both,miRNA
1889,14.0,u_both,miRNA
1890,13.0,u_both,miRNA
1891,16.0,u_both,miRNA
1892,18.0,u_both,miRNA
1893,9.0,u_both,miRNA
1894,9.0,u_both,miRNA
1895,10.0,u_both,miRNA
1896,13.0,u_both,miRNA
1897,9.0,u_both,miRNA
1898,10.0,u_both,miRNA
1899,2.0,u_both,miRNA
1900,8.0,u_both,miRNA
1901,8.0,u_both,miRNA
1902,10.0,u_both,miRNA
1903,14.0,u_both,miRNA
1904,15.0,u_both,miRNA
1905,11.0,u_both,miRNA
1906,14.0,u_both,miRNA
1907,20.0,u_both,miRNA
1908,12.0,u_both,miRNA
1909,13.0,u_both,miRNA
1910,2.0,u_both,miRNA
1911,15.0,u_both,miRNA
1912,11.0,u_both,miRNA
1913,15.0,u_both,miRNA
1914,5.0,u_both,miRNA
1915,12.0,u_both,miRNA
1916,14.0,u_both,miRNA
1917,13.0,u_both,miRNA
1918,14.0,u_both,miRNA
1919,16.0,u_both,miRNA
1920,10.0,u_both,miRNA
1921,7.0,u_both,miRNA
1922,10.0,u_both,miRNA
1923,12.0,u_both,miRNA
1924,6.0,u_both,miRNA
1925,8.0,u_both,miRNA
1926,10.0,u_both,miRNA
1927,11.0,u_both,miRNA
1928,8.0,u_both,miRNA
1929,6.0,u_both,miRNA
1930,11.0,u_both,miRNA
1931,17.0,u_both,miRNA
1932,14.0,u_both,miRNA
1933,18.0,u_both,miRNA
1934,20.0,u_both,miRNA
1935,19.0,u_both,miRNA
1936,13.0,u_both,miRNA
1937,12.0,u_both,miRNA
1938,10.0,u_both,miRNA
1939,12.0,u_both,miRNA
1940,21.0,u_both,miRNA
1941,11.0,u_both,miRNA
1942,5.0,u_both,miRNA
1943,3.0,u_both,miRNA
1944,11.0,u_both,miRNA
1945,14.0,u_both,miRNA
1946,5.0,u_both,miRNA
1947,14.0,u_both,miRNA
1948,9.0,u_both,miRNA
1949,10.0,u_both,miRNA
1950,17.0,u_both,miRNA
1951,9.0,u_both,miRNA
1952,9.0,u_both,miRNA
1953,5.0,u_both,miRNA
1954,19.0,u_both,miRNA
1955,10.0,u_both,miRNA
1956,11.0,u_both,miRNA
1957,7.0,u_both,miRNA
1958,2.0,u_both,miRNA
1959,12.0,u_both,miRNA
1960,14.0,u_both,miRNA
1961,16.0,u_both,miRNA
1962,16.0,u_both,miRNA
1963,13.0,u_both,miRNA
1964,7.0,u_both,miRNA
1965,9.0,u_both,miRNA
1966,10.0,u_both,miRNA
1967,13.0,u_both,miRNA
1968,5.0,u_both,miRNA
1969,21.0,u_both,miRNA
1970,11.0,u_both,miRNA
1971,8.0,u_both,miRNA
1972,15.0,u_both,miRNA
1973,13.0,u_both,miRNA
1974,9.0,u_both,miRNA
1975,2.0,u_both,miRNA
1976,14.0,u_both,miRNA
1977,17.0,u_both,miRNA
1978,18.0,u_both,miRNA
1979,17.0,u_both,miRNA
1980,11.0,u_both,miRNA
1981,4.0,u_both,miRNA
1982,14.0,u_both,miRNA
1983,16.0,u_both,miRNA
1984,3.0,u_both,miRNA
1985,6.0,u_both,miRNA
1986,15.0,u_both,miRNA
1987,13.0,u_both,miRNA
1988,16.0,u_both,miRNA
1989,4.0,u_both,miRNA
1990,10.0,u_both,miRNA
1991,13.0,u_both,miRNA
1992,14.0,u_both,miRNA
1993,9.0,u_both,miRNA
1994,9.0,u_both,miRNA
1995,8.0,u_both,miRNA
1996,9.0,u_both,miRNA
1997,8.0,u_both,miRNA
1998,9.0,u_both,miRNA
1999,14.0,u_both,miRNA
2000,15.0,u_both,miRNA
2001,15.0,u_both,miRNA
2002,3.0,u_both,miRNA
2003,4.0,u_both,miRNA
2004,7.0,u_both,miRNA
2005,17.0,u_both,miRNA
2006,9.0,u_both,miRNA
2007,9.0,u_both,miRNA
2008,15.0,u_both,miRNA
2009,22.0,u_both,miRNA
2010,7.0,u_both,miRNA
2011,10.0,u_both,miRNA
2012,6.0,u_both,miRNA
2013,8.0,u_both,miRNA
2014,11.0,u_both,miRNA
2015,17.0,u_both,miRNA
2016,9.0,u_both,miRNA
2017,14.0,u_both,miRNA
2018,8.0,u_both,miRNA
2019,6.0,u_both,miRNA
2020,8.0,u_both,miRNA
2021,12.0,u_both,miRNA
2022,16.0,u_both,miRNA
2023,12.0,u_both,miRNA
2024,8.0,u_both,miRNA
2025,6.0,u_both,miRNA
2026,6.0,u_both,miRNA
2027,5.0,u_both,miRNA
2028,10.0,u_both,miRNA
2029,10.0,u_both,miRNA
2030,8.0,u_both,miRNA
2031,7.0,u_both,miRNA
2032,5.0,u_both,miRNA
2033,20.0,u_both,miRNA
2034,16.0,u_both,miRNA
2035,4.0,u_both,miRNA
2036,13.0,u_both,miRNA
2037,7.0,u_both,miRNA
2038,15.0,u_both,miRNA
2039,0.0,u_both,miRNA
2040,6.0,u_both,miRNA
2041,21.0,u_both,miRNA
2042,15.0,u_both,miRNA
2043,10.0,u_both,miRNA
2044,14.0,u_both,miRNA
2045,9.0,u_both,miRNA
2046,18.0,u_both,miRNA
2047,13.0,u_both,miRNA
2048,8.0,u_both,miRNA
2049,8.0,u_both,miRNA
2050,12.0,u_both,miRNA
2051,6.0,u_both,miRNA
2052,12.0,u_both,miRNA
2053,15.0,u_both,miRNA
2054,10.0,u_both,miRNA
2055,17.0,u_both,miRNA
2056,11.0,u_both,miRNA
